transaction_id,timestamp,user_id,amount,device_id,location,time_gap,typing_speed,is_fraud
40f030ff-263,2026-02-02 14:30:07.238588,4665e2f7,54.24,2acdb28f-d,Mumbai,1185,49,0
88b0221f-a24,2026-02-02 14:35:53.238588,033d3806,662.96,82f72839-8,Tokyo,2255,57,0
837cd8c5-552,2026-02-02 14:43:53.238588,dc3296d8,2213.53,b9d08d4f-8,New York,1456,71,0
6a3d6731-377,2026-02-02 14:47:15.238588,62c63aa0,249.41,39e6197f-1,Tokyo,3334,78,0
04c87b95-b82,2026-02-02 14:50:38.238588,c762263c,480.12,019541d8-6,Sydney,2030,57,0
9cfb6aab-9a8,2026-02-02 14:58:12.238588,fa63af3c,53.09,ad5dba9c-1,Berlin,1408,42,0
4915ec5a-d6c,2026-02-02 14:59:36.238588,445fdb89,780.62,1f3c2869-8,San Francisco,1203,73,0
77265f62-b0d,2026-02-02 15:02:51.238588,9b9f02c9,766.2,451219f9-8,Berlin,2840,63,0
e7f8d521-c0b,2026-02-02 15:05:06.238588,0f80659c,186.24,6011fcaf-6,Singapore,130,63,0
6f99cb78-ae8,2026-02-02 15:05:38.238588,9c856d80,54.23,1d3b516f-a,New York,1237,40,0
c8947472-585,2026-02-02 15:15:29.238588,43035c37,715.27,fbf734d4-a,Sydney,3417,53,0
5f70f363-82b,2026-02-02 15:25:54.238588,88d3cb4d,732.06,543cd0b6-e,London,1068,50,0
70ce1ba0-a63,2026-02-02 15:32:00.238588,b6bcfc87,879.39,dfa8fc5c-a,Tokyo,1381,47,0
8a2ab0f2-884,2026-02-02 15:44:32.238588,a709dd2e,530.36,7158eb23-6,Tokyo,2056,58,0
71215c52-f64,2026-02-02 16:02:38.238588,ac7944de,2797.42,7622cb05-7,London,605,48,0
e4767542-4b9,2026-02-02 16:09:51.238588,84c4bd90,446.63,c5bf62b7-8,New York,1220,57,0
73fc7536-aa8,2026-02-02 16:15:57.238588,851a2830,708.19,2e291b8b-1,Mumbai,115,65,0
899c73eb-461,2026-02-02 16:17:37.238588,b96bc0a9,646.87,f3136594-2,Tokyo,823,77,0
bb43d47a-22b,2026-02-02 16:17:53.238588,0fe470c8,694.94,4d1d9f3f-f,Sydney,656,44,0
40e2c0ce-00e,2026-02-02 16:19:59.238588,b5790af9,478.14,7032cf44-a,London,2936,46,0
bafccaac-9ef,2026-02-02 16:22:26.238588,410999fd,948.98,612e6d48-3,San Francisco,3055,64,0
244ec364-aa8,2026-02-02 16:23:41.238588,7bdb045d,701.48,2295354b-3,London,137,66,0
2086bbfc-849,2026-02-02 16:26:16.238588,2b1175c9,806.58,d870d25a-f,Mumbai,1311,67,0
8946c6b7-8b5,2026-02-02 16:28:12.238588,5f94a8b9,82.1,69b67673-1,Tokyo,2510,57,0
b6da73bf-f64,2026-02-02 16:35:42.238588,df6cd738,235.29,19b96194-2,Tokyo,266,75,1
621cc2f1-a8b,2026-02-02 16:39:03.238588,984ba8b9,932.34,cf09f508-3,New York,1579,80,0
9de6116c-a02,2026-02-02 16:42:52.238588,f0009c3d,54.05,d183936b-f,Tokyo,3557,74,0
4010757e-30a,2026-02-02 16:44:08.238588,cd94b2d1,390.36,cbda2fd4-9,San Francisco,524,51,0
94d03fe0-3ae,2026-02-02 16:48:42.238588,2f21324c,809.83,214b1eea-c,London,1019,43,0
4000af83-980,2026-02-02 16:58:11.238588,34bd9ee2,959.1,25c17134-a,Tokyo,1718,55,0
e0a26dae-c63,2026-02-02 16:58:54.238588,9b162200,344.12,6c5fe855-4,Mumbai,457,80,0
1c646bb0-e52,2026-02-02 17:00:00.238588,619437cd,929.27,92f18596-c,New York,1456,46,0
e6c83a63-2d8,2026-02-02 17:02:16.238588,053b0da9,315.96,fb4dabc5-7,San Francisco,1393,75,0
405133b0-ef5,2026-02-02 17:08:36.238588,32469f57,523.6,d6ccc3fa-3,London,3342,77,0
4af21420-dcd,2026-02-02 17:15:33.238588,d76a38a9,825.39,5897e40a-a,Tokyo,2911,178,1
15d89ceb-373,2026-02-02 17:18:55.238588,96d2415b,396.58,63744820-9,Singapore,2494,60,0
6b841a3f-e70,2026-02-02 17:19:51.238588,8380a367,6869.92,f689bbda-6,Sydney,4,78,1
6a8da8cb-e53,2026-02-02 17:21:46.238588,15795333,131.83,5a9fb23f-4,Singapore,2261,75,0
486e818b-54e,2026-02-02 17:34:15.238588,199119f7,827.24,933a6dcf-5,Berlin,1521,71,0
6240a1fd-614,2026-02-02 17:35:04.238588,49048ad7,569.2,cf2c5086-7,Singapore,3452,42,0
9b4e447f-31b,2026-02-02 17:38:56.238588,5aa9b5a9,456.27,93c38d04-d,Singapore,1292,71,0
37d2e37c-886,2026-02-02 17:41:25.238588,b7190608,650.05,f39ca51d-e,Tokyo,557,47,0
3c0d0c4f-99d,2026-02-02 17:42:00.238588,15dc6ae0,203.31,e4345419-6,London,2588,44,0
ca8a5483-6d8,2026-02-02 17:46:12.238588,f6eb6099,466.91,26184d00-9,London,2999,50,0
e0dcb2b9-002,2026-02-02 17:52:17.238588,799fcb2a,754.47,ceffa663-7,London,140,42,0
6541c4d6-d2b,2026-02-02 17:56:17.238588,61d97aba,142.9,4a1f29f1-0,Mumbai,1042,68,0
6f967858-a71,2026-02-02 18:02:18.238588,3d44122d,420.04,1e27ba1a-6,Singapore,2673,80,0
8f0a8e9f-f20,2026-02-02 18:04:12.238588,8292c6bf,284.16,059150be-7,London,166,44,0
ff8c5017-21d,2026-02-02 18:21:23.238588,b7268692,581.94,1b13014d-e,London,2275,65,0
d1a2554b-271,2026-02-02 18:24:19.238588,454bf69e,826.06,4c3eae47-5,Berlin,304,64,0
6a28a53b-ebc,2026-02-02 18:29:27.238588,e3324dad,606.15,dc0b4819-0,Sydney,3443,74,0
540ae51e-38f,2026-02-02 18:33:41.238588,0fb13e60,2772.51,89431e89-a,New York,656,73,0
eb3fbae5-e12,2026-02-02 18:36:42.238588,7bd0a2a4,185.3,bbb6224a-a,New York,219,53,0
441ded29-90f,2026-02-02 18:38:21.238588,fbc2529e,349.77,5b7ce52b-4,Tokyo,1961,51,0
119e7ae6-917,2026-02-02 18:42:29.238588,fce7e237,1129.91,4e68ea62-6,San Francisco,1264,49,0
0ee9d48f-fce,2026-02-02 18:46:46.238588,4d800af5,2378.18,bc11452f-f,Berlin,1192,63,0
2ecce218-ed9,2026-02-02 18:53:51.238588,cf658af5,449.18,0fb38c92-1,San Francisco,949,68,0
22e32aab-582,2026-02-02 18:55:01.238588,c273084c,931.12,8f895e12-e,Berlin,1880,45,0
c16ef68e-672,2026-02-02 18:56:59.238588,dc88ae69,2354.29,221d106a-5,Singapore,1058,77,0
2da1d832-c95,2026-02-02 19:04:45.238588,d9e95862,712.87,a3a4bdff-6,Singapore,191,64,0
a6f92613-abb,2026-02-02 19:07:26.238588,761b6372,1563.05,58c3b102-7,San Francisco,1474,41,0
e3b2ff42-00d,2026-02-02 19:12:48.238588,136b6ae8,1713.78,5ec63acf-9,Mumbai,183,79,0
5e5bbeb3-3f0,2026-02-02 19:12:50.238588,72e73e4c,301.75,0213e3ec-2,San Francisco,3210,45,1
b01d37c8-1ce,2026-02-02 19:15:16.238588,35497a4c,177.17,1671822a-f,London,2036,62,0
8d1e8b84-151,2026-02-02 19:16:07.238588,fea7e503,30.76,0dcc5814-d,Sydney,2281,56,0
ff960d1e-f6a,2026-02-02 19:22:29.238588,f6eb6099,597.94,26184d00-9,Sydney,2968,51,0
967364ae-f2a,2026-02-02 19:30:11.238588,17e5e3b0,17.27,d21257c4-3,Sydney,2564,41,0
672ce9df-332,2026-02-02 19:33:41.238588,6e0b0ed9,2342.25,875d2525-b,Berlin,3347,73,0
a41fbc0e-26b,2026-02-02 19:34:24.238588,6821c6b8,574.03,bf90007b-c,Tokyo,243,54,0
23578a03-348,2026-02-02 19:37:56.238588,e9a353f2,604.89,d4f9ae20-5,Mumbai,1936,67,0
7c3756e3-135,2026-02-02 19:38:02.238588,ef41f82b,395.71,a639bcb5-1,Berlin,3281,50,0
564c89e1-2c1,2026-02-02 19:45:24.238588,5687976f,800.11,741769ce-6,San Francisco,1408,61,0
e0c1f244-112,2026-02-02 19:46:46.238588,58be9404,493.92,ade69fd5-2,Singapore,2056,42,0
5b3a53ca-633,2026-02-02 19:48:45.238588,4c4eed79,468.81,21cee5e0-3,Singapore,2106,47,0
8f2edbe4-d03,2026-02-02 19:50:32.238588,6ddeb091,796.19,17d0b8f2-d,New York,2501,57,0
f44cc29f-90c,2026-02-02 19:52:37.238588,0bd22919,75.93,01983c7e-c,Tokyo,2772,76,0
7a448cd9-a3a,2026-02-02 19:57:05.238588,39858839,501.39,4ce489e8-0,Mumbai,2121,71,1
07a5a472-5b5,2026-02-02 19:57:28.238588,68cf0a6e,698.45,b640612d-0,New York,189,69,0
e50fd20a-563,2026-02-02 20:01:19.238588,9de75eb8,2725.45,1585c307-4,Tokyo,1321,64,0
65a9dbc8-82c,2026-02-02 20:04:40.238588,0f80659c,406.46,6011fcaf-6,London,1558,71,0
8f4ed34b-dbc,2026-02-02 20:11:04.238588,04353603,533.88,b406e5f6-7,Singapore,2726,61,0
7ad3d4d9-753,2026-02-02 20:11:30.238588,e4be1df0,229.46,08fc8cc1-f,London,3430,71,0
4e73ecd3-e43,2026-02-02 20:14:01.238588,b7713664,266.49,59f4f7b5-3,Mumbai,1798,72,0
3dfe7ec0-c62,2026-02-02 20:17:42.238588,4b164feb,749.6,d3574ae3-f,Berlin,144,52,0
e8ef04c9-5fd,2026-02-02 20:22:41.238588,9b8d4d50,790.42,eb27fa4a-f,Berlin,1037,46,0
be819515-d8d,2026-02-02 20:26:46.238588,8ae577de,420.78,d927226c-8,Mumbai,1309,46,0
fc74e72a-e70,2026-02-02 20:30:13.238588,3ee8e3d7,203.25,bdcc6a12-c,Tokyo,2639,48,0
66495256-393,2026-02-02 20:37:34.238588,819d6431,370.71,f91cc543-3,London,953,50,0
0b796a2c-a44,2026-02-02 20:45:21.238588,44d61990,135.95,77dc6dbe-d,London,902,80,0
e76b87a8-0f3,2026-02-02 20:52:23.238588,e91fd276,579.82,96986950-6,Tokyo,3340,69,0
b1ec697f-e4e,2026-02-02 20:54:02.238588,2f21324c,709.57,214b1eea-c,New York,1534,68,0
aa4787e1-75e,2026-02-02 20:54:06.238588,bf4bd902,303.69,7e03950d-d,New York,1467,45,0
6d8e7ce3-c01,2026-02-02 20:58:23.238588,43cf4b18,605.77,f875eb0c-c,Tokyo,2991,52,0
852e84b4-de2,2026-02-02 20:58:52.238588,83722e86,246.44,697d19c1-a,Berlin,1082,52,1
c9e9b3fb-f65,2026-02-02 21:02:44.238588,67a199f8,580.38,e3e2b6a9-5,Tokyo,536,62,0
afa5da2f-ec0,2026-02-02 21:02:57.238588,4e4f7103,133.94,12919dae-5,Tokyo,2346,64,0
591be93b-bf3,2026-02-02 21:09:48.238588,61ebd37d,31.12,dc622917-3,London,822,66,0
47baca1b-99f,2026-02-02 21:12:34.238588,f592db00,379.6,3c5a8200-a,Sydney,3301,51,0
6d24423a-9dd,2026-02-02 21:13:10.238588,baff292e,246.92,7f724fdc-0,Mumbai,1583,80,0
285bd1f0-f98,2026-02-02 21:18:56.238588,e7667a4f,720.28,1f8fcb21-6,Tokyo,2351,70,0
7fa5f3d1-15e,2026-02-02 21:19:15.238588,aa3bf3a5,745.78,ee34aaf6-c,Mumbai,789,59,0
4216cfa5-b7d,2026-02-02 21:19:22.238588,64c69732,903.24,cb14d4ba-0,Sydney,1790,54,0
e5cf444b-76b,2026-02-02 21:27:13.238588,e5d8e48d,2057.17,07284f09-8,New York,3122,52,0
bd4c1449-730,2026-02-02 21:28:31.238588,6f68d685,137.52,a8b3d9f8-7,Tokyo,1147,40,0
6b6e70ba-3b9,2026-02-02 21:38:28.238588,3d58c663,440.19,d8d606ae-b,London,2165,42,0
8851e5c6-2e0,2026-02-02 21:38:40.238588,d0c9f351,263.81,80bc7813-1,London,2766,52,0
0c2d0cc8-71e,2026-02-02 21:47:39.238588,64a80cc6,980.27,35cec9d3-5,Berlin,3544,68,0
55234afb-9fb,2026-02-02 21:50:12.238588,c2bd30e3,2357.38,8895c522-7,San Francisco,1338,42,0
11f9f0c2-2d5,2026-02-02 21:55:20.238588,34975967,409.39,9af9d547-5,London,2549,59,0
41eb1fd5-eeb,2026-02-02 21:56:51.238588,4fc61586,1073.83,1401da8c-3,London,3032,46,0
6a034c6d-812,2026-02-02 22:02:50.238588,61ebd37d,165.64,431e2ff0-0,Mumbai,1533,46,1
4076a40f-54d,2026-02-02 22:03:18.238588,e59f89c0,74.9,45ddc8bd-4,Singapore,3286,73,1
2833a8ce-1bc,2026-02-02 22:06:36.238588,036c0bbb,69.79,8a451cbb-5,Sydney,417,60,0
a4a28bab-a68,2026-02-02 22:12:42.238588,6a4afb22,832.47,f9dc013d-b,Singapore,1217,51,0
d888c55d-dd0,2026-02-02 22:14:20.238588,38bf3120,148.06,115dedb4-5,Mumbai,2771,77,0
2a299946-935,2026-02-02 22:15:53.238588,a8f4f86a,261.81,a4ee747f-b,Berlin,1837,76,0
e665a670-7e1,2026-02-02 22:18:59.238588,5aa9b5a9,435.11,93c38d04-d,Tokyo,2734,71,0
3de25528-cf5,2026-02-02 22:24:51.238588,52eb1ada,603.53,a09abaf7-f,Berlin,2999,44,0
834d32ad-9a2,2026-02-02 22:30:47.238588,7b62d36d,405.07,17d0df4e-e,London,828,41,0
1b4ba968-37e,2026-02-02 22:50:15.238588,f0009c3d,558.81,d183936b-f,New York,2275,61,0
36957161-a69,2026-02-02 22:59:28.238588,17b59a2f,884.08,6c73ef5b-6,Singapore,1638,66,0
b8e43802-b55,2026-02-02 23:00:47.238588,9ac57b1b,837.0,e0c00a6f-f,London,533,43,0
4e527875-602,2026-02-02 23:03:00.238588,16168984,374.63,07dc462d-5,Tokyo,1097,40,0
ab7c3176-812,2026-02-02 23:05:07.238588,80179169,286.17,468b7a60-3,Sydney,1987,47,0
f0fa922e-450,2026-02-02 23:06:15.238588,87feea70,533.53,6344101c-3,Tokyo,1224,77,0
f00b3ea0-3c3,2026-02-02 23:11:28.238588,845681ee,520.06,78682aae-2,Sydney,212,65,0
a5c0697f-753,2026-02-02 23:15:38.238588,0f80659c,102.89,6011fcaf-6,Mumbai,2667,47,0
b3884381-5a8,2026-02-02 23:21:01.238588,f684b1cf,368.63,74b94417-1,Berlin,2118,59,0
40f12aa2-035,2026-02-02 23:25:07.238588,9d7db1c2,540.17,efe9936a-a,New York,2167,58,0
c1a230ad-e1d,2026-02-02 23:26:25.238588,3ac3817f,992.23,0d27c0c4-4,Sydney,1153,66,0
bfd5f992-da0,2026-02-02 23:28:15.238588,984ba8b9,763.09,cf09f508-3,Singapore,1134,53,0
e90e84dc-3b0,2026-02-02 23:38:17.238588,13ec479e,502.96,f85bc23c-f,San Francisco,1450,43,0
2e34a905-63e,2026-02-02 23:40:57.238588,aa3bf3a5,543.05,ee34aaf6-c,Mumbai,3107,65,0
96b25bb4-59d,2026-02-02 23:41:21.238588,6e0b0ed9,579.95,875d2525-b,Mumbai,1738,74,0
efaef16d-fa9,2026-02-02 23:44:12.238588,d0e53312,883.14,8186cd1f-7,New York,1740,59,0
07ac66c6-430,2026-02-02 23:46:38.238588,13ec479e,394.65,73221471-e,Tokyo,2997,45,1
7fe7c16b-008,2026-02-02 23:49:47.238588,ab7764b5,1015.09,51d32910-c,London,106,61,0
641ef776-01e,2026-02-03 00:10:05.238588,36871977,761.43,ed1f333f-6,Tokyo,2452,62,0
377bbac4-4c7,2026-02-03 00:14:11.238588,761b6372,642.43,58c3b102-7,Sydney,1849,42,0
7d1cc997-a28,2026-02-03 00:18:19.238588,cd94b2d1,2231.07,cbda2fd4-9,New York,431,80,0
4b4d71ba-893,2026-02-03 00:36:55.238588,806301d3,220.68,391ceafd-4,Berlin,2084,79,0
d4e831d6-57e,2026-02-03 00:39:22.238588,f9064ab7,1189.31,341432d4-d,Tokyo,961,51,0
01f458b5-d14,2026-02-03 00:41:26.238588,74c573dc,84.21,23020a4f-3,Singapore,400,73,1
7db61222-6d9,2026-02-03 00:49:34.238588,0821fd35,358.83,9d5e21f9-5,New York,1729,80,0
d1f8d0a5-01c,2026-02-03 00:50:24.238588,b53d6ffa,499.32,6ae65df3-1,Tokyo,2862,56,0
c35dcf34-b1b,2026-02-03 00:57:50.238588,5c3f35e6,331.86,ac8367b7-c,San Francisco,879,56,0
d02decbe-2a4,2026-02-03 00:59:04.238588,199119f7,234.09,933a6dcf-5,San Francisco,1389,62,0
f96978d0-45c,2026-02-03 00:59:22.238588,8ccef917,178.61,ac72738a-b,London,1654,66,0
3be30225-c85,2026-02-03 01:09:50.238588,be513985,604.76,a13b49cb-c,Singapore,858,59,0
74b88a5d-751,2026-02-03 01:14:29.238588,cd982516,45.41,45017159-8,Singapore,2243,78,0
02835621-f05,2026-02-03 01:18:45.238588,ce1624c4,652.74,a5e0effe-0,Tokyo,2997,64,0
e8c16aa2-5aa,2026-02-03 01:23:00.238588,c0fbc496,61.33,088877ae-3,Mumbai,3022,78,0
e79757a0-ba7,2026-02-03 01:23:32.238588,3b033d13,13.24,e9f0b7f6-2,Singapore,1592,55,1
2218b657-a92,2026-02-03 01:23:35.238588,c9ab3d61,747.5,7896487f-8,New York,298,66,0
584e7d0e-028,2026-02-03 01:23:54.238588,b96bc0a9,2464.89,f3136594-2,San Francisco,2336,71,0
cbdff516-45a,2026-02-03 01:24:30.238588,fce5a6b7,999.14,8d2d8de8-1,Mumbai,1764,48,0
2be49af3-fc0,2026-02-03 01:29:58.238588,f85d34c6,1132.5,fc8330ba-5,Berlin,1275,74,0
4d515680-63d,2026-02-03 01:42:55.238588,435bc3eb,308.11,1ceb3a84-0,Sydney,1111,45,0
106844e0-8c6,2026-02-03 01:44:22.238588,81c0e93d,927.72,7f276ed1-2,Singapore,2258,44,0
61d7bd32-3ff,2026-02-03 01:44:50.238588,299a2318,480.29,08cade95-d,Sydney,1572,80,0
3e7dba7b-fbc,2026-02-03 01:48:01.238588,5c7d0672,197.65,5b825f35-2,London,1811,50,0
6e4ffac3-901,2026-02-03 01:53:55.238588,9d9c1f85,445.59,f4a72aaf-0,Mumbai,1118,43,0
7247324f-a0b,2026-02-03 02:03:09.238588,845681ee,276.56,78682aae-2,Sydney,2458,65,0
5d3c23a6-14e,2026-02-03 02:03:40.238588,a70ac90b,2868.12,9d880bf5-4,Berlin,1207,53,0
5270a77e-fbc,2026-02-03 02:04:01.238588,42b160d7,147.16,f6333ffa-0,Sydney,202,43,0
d8774de9-53c,2026-02-03 02:09:22.238588,d0f620ac,197.22,3112867b-a,Sydney,2489,73,0
64ff9def-158,2026-02-03 02:16:28.238588,6a4afb22,757.7,f9dc013d-b,San Francisco,633,68,0
51b5c837-f0b,2026-02-03 02:19:11.238588,ed8f1e48,916.8,8746917f-e,London,3468,66,0
886c8a33-7ae,2026-02-03 02:19:29.238588,f56c9b47,2757.43,9e045cf7-6,Singapore,2014,79,0
bdef1602-77a,2026-02-03 02:25:40.238588,dfb13409,457.41,036c21a1-1,Singapore,2906,50,0
b24469c9-b82,2026-02-03 02:31:13.238588,17c1a5db,588.27,fa1c2286-a,San Francisco,1794,56,0
69a2e824-577,2026-02-03 02:31:30.238588,4e4f7103,866.43,12919dae-5,Sydney,1552,45,0
e07866b0-2ac,2026-02-03 02:39:05.238588,845681ee,87.56,78682aae-2,Sydney,163,71,0
43275ffe-da1,2026-02-03 02:39:20.238588,152587dc,536.67,d76aaec7-6,Singapore,3479,77,0
330450b8-e90,2026-02-03 02:42:49.238588,b5790af9,301.79,7032cf44-a,London,148,80,0
196ecc62-d60,2026-02-03 02:48:03.238588,347fc2b1,131.33,95e7734b-1,New York,931,67,0
a224873c-16e,2026-02-03 02:51:55.238588,a8dfd85c,404.71,94908f6a-1,Singapore,3150,122,1
ed53bf8d-1d7,2026-02-03 02:57:02.238588,ff33d8c3,686.41,5f74eedd-1,Sydney,3458,52,0
14d8c915-dc7,2026-02-03 02:59:32.238588,049c751e,964.69,d73f3ba4-1,Berlin,777,66,0
43abf2c6-c8a,2026-02-03 03:05:39.238588,5c7d0672,794.15,5b825f35-2,London,2691,55,0
98c5cd13-1e2,2026-02-03 03:09:26.238588,04353603,709.55,b406e5f6-7,Mumbai,443,73,0
6f7548d7-ca7,2026-02-03 03:11:17.238588,8fc696de,675.29,ce107532-8,Sydney,2219,47,0
6ff82802-15b,2026-02-03 03:12:54.238588,fd74dab4,499.94,6b028bef-9,San Francisco,2616,69,0
7fb4709c-1c0,2026-02-03 03:18:21.238588,516514ef,309.59,70488856-5,London,3588,55,0
5e928325-59f,2026-02-03 03:32:33.238588,f17399b9,591.45,e268135b-9,Mumbai,1736,48,0
17ed94b8-bb6,2026-02-03 03:33:21.238588,01121ed8,826.64,d350a478-2,Sydney,1768,68,0
d52c6404-6f9,2026-02-03 03:39:32.238588,34ad848f,749.33,1e93c827-f,Sydney,452,71,0
da8e1927-9eb,2026-02-03 03:45:54.238588,13589d94,326.83,03016c9b-1,San Francisco,450,73,0
aa2dba0d-c9d,2026-02-03 03:50:23.238588,de306872,760.86,0d119bb9-2,New York,3012,53,0
79844839-18b,2026-02-03 03:52:33.238588,1cc6d001,279.73,d34173f2-2,Sydney,1976,58,0
89b1157d-83b,2026-02-03 03:56:00.238588,3d58c663,659.55,d8d606ae-b,London,2118,46,0
0f7626bb-f33,2026-02-03 03:58:14.238588,b220bd05,541.23,34ca0058-6,Singapore,2804,150,1
7d24f66c-e1f,2026-02-03 03:58:53.238588,fd74dab4,1536.9,6b028bef-9,Sydney,840,50,0
dc61f491-bf6,2026-02-03 04:00:10.238588,3ee8e3d7,844.58,bdcc6a12-c,New York,17,77,0
d628204e-f09,2026-02-03 04:06:09.238588,335b8d65,506.14,33399fc3-1,Tokyo,2654,53,0
2bf0b4e5-ddc,2026-02-03 04:08:01.238588,6b1981a5,710.53,fb4476a8-d,Singapore,2506,76,0
7d2bab8e-1fd,2026-02-03 04:08:08.238588,3d1706fb,385.56,0c1cfae1-1,San Francisco,2821,79,0
a243edfb-375,2026-02-03 04:10:08.238588,dc88ae69,366.42,221d106a-5,San Francisco,2772,73,0
ed59a439-a7f,2026-02-03 04:23:04.238588,c673ae34,203.95,9e36a4bd-8,New York,1658,52,0
0660f11b-b3c,2026-02-03 04:23:28.238588,70740a88,353.84,22ca912d-3,Tokyo,218,66,0
d4d1f177-33c,2026-02-03 04:27:41.238588,cda968f9,701.76,ef8fa26f-4,Tokyo,2845,61,0
674faeb5-c96,2026-02-03 04:28:12.238588,60d02a66,102.07,cb038c5e-3,Sydney,3468,72,0
25d89b47-c56,2026-02-03 04:29:16.238588,b53d6ffa,2250.59,6ae65df3-1,New York,92,74,0
054943f8-75b,2026-02-03 04:37:43.238588,cc3761c3,833.58,068be39f-2,San Francisco,2338,51,0
a3028c47-f5f,2026-02-03 04:42:39.238588,e6b4bc6a,815.74,0f036320-4,Berlin,2642,75,0
6a943200-b9d,2026-02-03 04:43:51.238588,67fff8a8,224.34,d63aefb2-9,San Francisco,457,69,0
beaff5bf-442,2026-02-03 04:47:44.238588,2f21324c,544.56,214b1eea-c,Singapore,3588,57,0
e90925b4-e3d,2026-02-03 04:52:11.238588,2909e937,886.48,e95c51e4-9,Mumbai,2260,67,0
1323d69f-f3a,2026-02-03 04:53:40.238588,5928e090,185.61,7333ec1b-9,Mumbai,3067,70,0
b984f29b-6f8,2026-02-03 05:05:34.238588,49a700ed,593.18,b1e240b0-c,San Francisco,1768,65,0
4add216a-8f0,2026-02-03 05:07:14.238588,05b372d6,384.36,ddcda560-1,London,1978,50,0
9f55b200-48d,2026-02-03 05:09:29.238588,9198d565,118.62,1d5ad97d-8,London,1334,73,0
7a52c3ed-567,2026-02-03 05:11:34.238588,1364ace9,290.72,bd739ed0-4,London,1591,64,0
f9187842-b8e,2026-02-03 05:18:05.238588,b0afb241,260.4,1b43a5b5-8,Tokyo,2525,43,0
f4512f15-b2b,2026-02-03 05:19:52.238588,34fd9e81,1119.27,422b45e8-d,Sydney,313,40,0
6ea2dc23-aec,2026-02-03 05:20:53.238588,e4be1df0,301.58,08fc8cc1-f,Singapore,1809,80,0
76eb75cc-496,2026-02-03 05:22:02.238588,d79533d9,991.02,1cd45308-9,Berlin,1393,54,0
0bb9e83b-1e7,2026-02-03 05:27:50.238588,4a53be69,466.43,7aef5614-d,New York,1292,58,0
3eba9cc7-002,2026-02-03 05:30:39.238588,4391442e,341.24,94682aa7-e,Tokyo,1977,75,0
ce4d5e4b-8b5,2026-02-03 05:36:07.238588,42cae9cf,335.47,d2f47b10-a,Tokyo,142,70,0
7cb46f1a-c7f,2026-02-03 05:45:53.238588,cf5c567e,142.93,f43ef2f5-c,Sydney,3428,48,0
81629849-abc,2026-02-03 05:52:42.238588,1423e2da,244.28,e936f412-7,Mumbai,2084,51,0
0b613abd-58a,2026-02-03 06:06:41.238588,217a9148,1045.84,9a73c969-c,Mumbai,942,79,0
ce174cc2-32d,2026-02-03 06:30:56.238588,3b033d13,313.44,0347886d-5,Singapore,1089,48,0
d09ca328-4b6,2026-02-03 06:31:22.238588,c818650c,2530.64,63f65a99-d,Tokyo,667,71,0
931d5ba4-62c,2026-02-03 06:32:50.238588,f85d34c6,698.21,fc8330ba-5,San Francisco,46,79,0
34ab3250-276,2026-02-03 06:42:59.238588,4e0abe66,680.87,df68a9f1-8,Berlin,2249,56,0
146313a7-1b2,2026-02-03 06:45:13.238588,04353603,306.17,b406e5f6-7,Mumbai,1030,57,0
19116d52-5e3,2026-02-03 06:46:25.238588,a010417d,195.32,c0da33eb-e,San Francisco,1755,44,0
dee50bf0-7c6,2026-02-03 06:48:06.238588,cdce2156,221.36,dca861fd-7,San Francisco,1219,57,0
0d526fcd-ef1,2026-02-03 06:51:58.238588,1c5a68e9,24.37,663b62a4-e,Singapore,2927,76,0
f2d432bb-690,2026-02-03 06:52:30.238588,0dbb40db,271.25,c485708f-0,London,853,200,1
3b413862-2ae,2026-02-03 06:54:01.238588,62b509dc,2674.16,f347d931-0,New York,2479,66,0
cfab86ab-06c,2026-02-03 06:54:28.238588,4e0abe66,710.79,df68a9f1-8,San Francisco,3466,78,0
c4086ebe-a86,2026-02-03 07:06:22.238588,87ecd505,426.01,e284a928-3,Mumbai,2704,53,0
9205a1ef-61e,2026-02-03 07:06:57.238588,ced4f33d,225.95,59ce459b-2,Singapore,1760,59,0
e4e60973-856,2026-02-03 07:08:52.238588,fe1f0b17,36.26,0f32ce66-1,Singapore,1188,68,0
aae0a946-143,2026-02-03 07:28:49.238588,5ff9648a,350.66,b60a1fc8-2,Mumbai,3491,68,0
6b8061db-536,2026-02-03 07:43:21.238588,8962d417,443.46,720c47c5-6,Sydney,2104,80,0
e27b5c64-578,2026-02-03 07:43:25.238588,7ce2e46a,581.8,caf3ff74-f,San Francisco,2155,59,1
603edcb2-187,2026-02-03 07:46:12.238588,6e1694ec,878.67,98e003cd-c,Sydney,1159,43,0
d3091f8e-bc4,2026-02-03 07:51:22.238588,e93081b6,220.07,b6795b45-2,New York,720,72,0
ee64998a-b3c,2026-02-03 07:55:13.238588,15263827,494.59,69c1cb9b-a,San Francisco,3299,78,0
4af5af4b-36b,2026-02-03 08:02:06.238588,74c573dc,920.99,6befc78f-e,Singapore,3299,45,0
952389eb-f80,2026-02-03 08:03:50.238588,a380fb82,190.88,f56d6a91-7,San Francisco,228,69,0
8188474c-c61,2026-02-03 08:08:11.238588,f640e0d7,440.1,efbca395-a,San Francisco,2672,59,0
92bbf48d-80e,2026-02-03 08:08:58.238588,25d24a19,838.3,1b638772-7,Sydney,1250,53,0
2b2a2c17-5b2,2026-02-03 08:12:07.238588,545ba968,2847.12,b4513990-d,London,1928,72,0
